Region;Del;Kon;Tema;Varde_stand
2280 Härnösand;Livskvalitet;Totalt;T8;53,229811383333583
2280 Härnösand;Livskvalitet;Totalt;T9;52,696875808065570
2281 Sundsvall;Hållbarhet;Kvinnor;Ekonomi;25,500224560474074
2281 Sundsvall;Hållbarhet;Kvinnor;Social;61,651552393954773
2281 Sundsvall;Hållbarhet;Män;Ekonomi;38,427880921080352
2281 Sundsvall;Hållbarhet;Män;Social;54,743128035905464
2281 Sundsvall;Hållbarhet;Totalt;Ekonomi;32,061787923879571
2281 Sundsvall;Hållbarhet;Totalt;Miljö;65,161767761228589
2281 Sundsvall;Hållbarhet;Totalt;Social;60,974056145950726
2281 Sundsvall;Livskvalitet;Kvinnor;T1;76,640711902113452
2281 Sundsvall;Livskvalitet;Kvinnor;T10;62,414940662154450
2281 Sundsvall;Livskvalitet;Kvinnor;T11;70,790497096932000
2281 Sundsvall;Livskvalitet;Kvinnor;T12;63,369999565651767
2281 Sundsvall;Livskvalitet;Kvinnor;T2;35,793287869525749
2281 Sundsvall;Livskvalitet;Kvinnor;T3;28,865979381443303
2281 Sundsvall;Livskvalitet;Kvinnor;T4;82,216808769792934
2281 Sundsvall;Livskvalitet;Kvinnor;T5;39,662835054069383
2281 Sundsvall;Livskvalitet;Kvinnor;T6;63,799566104445965
2281 Sundsvall;Livskvalitet;Kvinnor;T7;81,130925005955049
2281 Sundsvall;Livskvalitet;Kvinnor;T8;6,361012766989914
2281 Sundsvall;Livskvalitet;Kvinnor;T9;61,751739607617054
2281 Sundsvall;Livskvalitet;Män;T1;66,629588431590662
2281 Sundsvall;Livskvalitet;Män;T10;47,907073953792903
2281 Sundsvall;Livskvalitet;Män;T11;49,683681257445222
2281 Sundsvall;Livskvalitet;Män;T12;61,792261180848143
2281 Sundsvall;Livskvalitet;Män;T2;77,202860896654585
2281 Sundsvall;Livskvalitet;Män;T3;40,206185567010309
2281 Sundsvall;Livskvalitet;Män;T4;80,511571254567599
2281 Sundsvall;Livskvalitet;Män;T5;60,318969254122067
2281 Sundsvall;Livskvalitet;Män;T6;68,584042669469994
2281 Sundsvall;Livskvalitet;Män;T7;75,159207792643144
2281 Sundsvall;Livskvalitet;Män;T8;97,299354805679314
2281 Sundsvall;Livskvalitet;Män;T9;45,541979931718295
2281 Sundsvall;Livskvalitet;Totalt;T1;51,060572195230861
2281 Sundsvall;Livskvalitet;Totalt;T10;54,843727412849482
2281 Sundsvall;Livskvalitet;Totalt;T11;53,538096404082260
2281 Sundsvall;Livskvalitet;Totalt;T12;62,529047039916620
2281 Sundsvall;Livskvalitet;Totalt;T2;55,946994593286114
2281 Sundsvall;Livskvalitet;Totalt;T3;37,795322039676194
2281 Sundsvall;Livskvalitet;Totalt;T4;75,127641470720675
2281 Sundsvall;Livskvalitet;Totalt;T5;63,671554509618538
2281 Sundsvall;Livskvalitet;Totalt;T6;59,034572431696724
2281 Sundsvall;Livskvalitet;Totalt;T7;78,181187756623871
2281 Sundsvall;Livskvalitet;Totalt;T8;51,672418916647835
2281 Sundsvall;Livskvalitet;Totalt;T9;54,143348533397280
2282 Kramfors;Hållbarhet;Kvinnor;Ekonomi;15,617478647367948
2282 Kramfors;Hållbarhet;Kvinnor;Social;54,591696236419040
2282 Kramfors;Hållbarhet;Män;Ekonomi;29,600055123585083
2282 Kramfors;Hållbarhet;Män;Social;48,042625757894044
2282 Kramfors;Hållbarhet;Totalt;Ekonomi;23,166069428355804
2282 Kramfors;Hållbarhet;Totalt;Miljö;62,896350883205386
2282 Kramfors;Hållbarhet;Totalt;Social;54,998800419567438
2282 Kramfors;Livskvalitet;Kvinnor;T1;69,966629588431601
2282 Kramfors;Livskvalitet;Kvinnor;T10;50,375417292183300
2282 Kramfors;Livskvalitet;Kvinnor;T11;56,124001150930013
2282 Kramfors;Livskvalitet;Kvinnor;T12;51,939763135415340
2282 Kramfors;Livskvalitet;Kvinnor;T2;31,816151810843152
2282 Kramfors;Livskvalitet;Kvinnor;T3;69,072164948453604
2282 Kramfors;Livskvalitet;Kvinnor;T4;51,278928136419012
2282 Kramfors;Livskvalitet;Kvinnor;T5;32,126589140472468
2282 Kramfors;Livskvalitet;Kvinnor;T6;64,752970507522207
2282 Kramfors;Livskvalitet;Kvinnor;T7;63,161345260703591
2282 Kramfors;Livskvalitet;Kvinnor;T8;4,477962445839638
2282 Kramfors;Livskvalitet;Kvinnor;T9;50,830105003068240
2282 Kramfors;Livskvalitet;Män;T1;56,618464961067858
2282 Kramfors;Livskvalitet;Män;T10;26,183796548276902
2282 Kramfors;Livskvalitet;Män;T11;31,977477702227535
2282 Kramfors;Livskvalitet;Män;T12;58,114543970522249
2282 Kramfors;Livskvalitet;Män;T2;82,680099256564660
2282 Kramfors;Livskvalitet;Män;T3;60,824742268041241
2282 Kramfors;Livskvalitet;Män;T4;49,939098660170529
2282 Kramfors;Livskvalitet;Män;T5;29,069059313012470
2282 Kramfors;Livskvalitet;Män;T6;58,775318842039503
2282 Kramfors;Livskvalitet;Män;T7;55,411549405990939
2282 Kramfors;Livskvalitet;Män;T8;81,481910184765766
2282 Kramfors;Livskvalitet;Män;T9;37,229602071920617
2282 Kramfors;Livskvalitet;Totalt;T1;44,829487403382949
2282 Kramfors;Livskvalitet;Totalt;T10;37,924554035000938
2282 Kramfors;Livskvalitet;Totalt;T11;36,577485633694451
2282 Kramfors;Livskvalitet;Totalt;T12;55,156487534204928
2282 Kramfors;Livskvalitet;Totalt;T2;57,129033394769785
2282 Kramfors;Livskvalitet;Totalt;T3;56,983691385640839
2282 Kramfors;Livskvalitet;Totalt;T4;46,519481133082351
2282 Kramfors;Livskvalitet;Totalt;T5;45,439555153868760
2282 Kramfors;Livskvalitet;Totalt;T6;54,430885607401592
2282 Kramfors;Livskvalitet;Totalt;T7;59,268199297264218
2282 Kramfors;Livskvalitet;Totalt;T8;43,898033253606897
2282 Kramfors;Livskvalitet;Totalt;T9;43,818506338250401
2283 Sollefteå;Hållbarhet;Kvinnor;Ekonomi;19,070952844779644
2283 Sollefteå;Hållbarhet;Kvinnor;Social;57,569308741892058
2283 Sollefteå;Hållbarhet;Män;Ekonomi;33,744573002808700
2283 Sollefteå;Hållbarhet;Män;Social;49,582030533735676
2283 Sollefteå;Hållbarhet;Totalt;Ekonomi;26,815463334336311
2283 Sollefteå;Hållbarhet;Totalt;Miljö;66,293238763815964
2283 Sollefteå;Hållbarhet;Totalt;Social;58,821025085518819
2283 Sollefteå;Livskvalitet;Kvinnor;T1;69,966629588431601
2283 Sollefteå;Livskvalitet;Kvinnor;T10;48,991368412108521
2283 Sollefteå;Livskvalitet;Kvinnor;T11;49,067209342442730
2283 Sollefteå;Livskvalitet;Kvinnor;T12;39,516095317725743
2283 Sollefteå;Livskvalitet;Kvinnor;T2;47,943693097988977
2283 Sollefteå;Livskvalitet;Kvinnor;T3;23,711340206185572
2283 Sollefteå;Livskvalitet;Kvinnor;T4;48,233861144945195
2283 Sollefteå;Livskvalitet;Kvinnor;T5;37,652526300862085
2283 Sollefteå;Livskvalitet;Kvinnor;T6;61,922826382363638
2283 Sollefteå;Livskvalitet;Kvinnor;T7;68,427336714943877
2283 Sollefteå;Livskvalitet;Kvinnor;T8;52,029685394033763
2283 Sollefteå;Livskvalitet;Kvinnor;T9;57,534171128317595
2283 Sollefteå;Livskvalitet;Män;T1;59,955506117908783
2283 Sollefteå;Livskvalitet;Män;T10;47,068202612988294
2283 Sollefteå;Livskvalitet;Män;T11;49,004855222045258
2283 Sollefteå;Livskvalitet;Män;T12;36,924606190910538
2283 Sollefteå;Livskvalitet;Män;T2;88,589683913581169
2283 Sollefteå;Livskvalitet;Män;T3;35,051546391752581
2283 Sollefteå;Livskvalitet;Män;T4;43,848964677222902
2283 Sollefteå;Livskvalitet;Män;T5;38,037424779339105
2283 Sollefteå;Livskvalitet;Män;T6;75,552036084891554
2283 Sollefteå;Livskvalitet;Män;T7;63,634839566745399
2283 Sollefteå;Livskvalitet;Män;T8;99,945686591599909
2283 Sollefteå;Livskvalitet;Män;T9;30,104346282886535
2283 Sollefteå;Livskvalitet;Totalt;T1;69,376098091512006
2283 Sollefteå;Livskvalitet;Totalt;T10;47,852900134370884
2283 Sollefteå;Livskvalitet;Totalt;T11;45,919493100910060
2283 Sollefteå;Livskvalitet;Totalt;T12;38,305630058347489
2283 Sollefteå;Livskvalitet;Totalt;T2;66,104337920244603
2283 Sollefteå;Livskvalitet;Totalt;T3;38,905030939830240
2283 Sollefteå;Livskvalitet;Totalt;T4;55,373322035224916
2283 Sollefteå;Livskvalitet;Totalt;T5;53,609789691138488
2283 Sollefteå;Livskvalitet;Totalt;T6;55,563706427366348
2283 Sollefteå;Livskvalitet;Totalt;T7;66,158065791470150
2283 Sollefteå;Livskvalitet;Totalt;T8;76,327589987189612
2283 Sollefteå;Livskvalitet;Totalt;T9;43,884984813531403
2284 Örnsköldsvik;Hållbarhet;Kvinnor;Ekonomi;24,255899786120352
2284 Örnsköldsvik;Hållbarhet;Kvinnor;Social;62,504586021071056
2284 Örnsköldsvik;Hållbarhet;Män;Ekonomi;41,917589904013298
2284 Örnsköldsvik;Hållbarhet;Män;Social;58,123445213590827
2284 Örnsköldsvik;Hållbarhet;Totalt;Ekonomi;33,600071881012084
2284 Örnsköldsvik;Hållbarhet;Totalt;Miljö;65,754876773850583
2284 Örnsköldsvik;Hållbarhet;Totalt;Social;66,291113555775098
2284 Örnsköldsvik;Livskvalitet;Kvinnor;T1;76,640711902113452
2284 Örnsköldsvik;Livskvalitet;Kvinnor;T10;65,960344393057994
2284 Örnsköldsvik;Livskvalitet;Kvinnor;T11;76,831670506868733
2284 Örnsköldsvik;Livskvalitet;Kvinnor;T12;73,260512132794759
2284 Örnsköldsvik;Livskvalitet;Kvinnor;T2;54,768389742466930
2284 Örnsköldsvik;Livskvalitet;Kvinnor;T3;26,804123711340210
2284 Örnsköldsvik;Livskvalitet;Kvinnor;T4;64,555420219244837
2284 Örnsköldsvik;Livskvalitet;Kvinnor;T5;50,003946095727045
2284 Örnsköldsvik;Livskvalitet;Kvinnor;T6;66,792501531219216
2284 Örnsköldsvik;Livskvalitet;Kvinnor;T7;83,047807364896983
2284 Örnsköldsvik;Livskvalitet;Kvinnor;T8;-6,693125903600365
2284 Örnsköldsvik;Livskvalitet;Kvinnor;T9;58,121031882815132
2284 Örnsköldsvik;Livskvalitet;Män;T1;69,966629588431601
2284 Örnsköldsvik;Livskvalitet;Män;T10;55,290873040790927
2284 Örnsköldsvik;Livskvalitet;Män;T11;52,050659893569225
2284 Örnsköldsvik;Livskvalitet;Män;T12;69,473959012002524
2284 Örnsköldsvik;Livskvalitet;Män;T2;87,212273445261602
2284 Örnsköldsvik;Livskvalitet;Män;T3;11,340206185567011
2284 Örnsköldsvik;Livskvalitet;Män;T4;61,753958587088917
2284 Örnsköldsvik;Livskvalitet;Män;T5;63,825888166246827
2284 Örnsköldsvik;Livskvalitet;Män;T6;78,532602022042326
2284 Örnsköldsvik;Livskvalitet;Män;T7;78,894025435044057
2284 Örnsköldsvik;Livskvalitet;Män;T8;89,091686153085902
2284 Örnsköldsvik;Livskvalitet;Män;T9;39,716892401229209
2284 Örnsköldsvik;Livskvalitet;Totalt;T1;64,451338238437756
2284 Örnsköldsvik;Livskvalitet;Totalt;T10;60,345779721808995
2284 Örnsköldsvik;Livskvalitet;Totalt;T11;54,622315223769426
2284 Örnsköldsvik;Livskvalitet;Totalt;T12;71,221844278909515
2284 Örnsköldsvik;Livskvalitet;Totalt;T2;70,397341031622574
2284 Örnsköldsvik;Livskvalitet;Totalt;T3;32,539686138329216
2284 Örnsköldsvik;Livskvalitet;Totalt;T4;62,608111193229277
2284 Örnsköldsvik;Livskvalitet;Totalt;T5;72,929804823679959
2284 Örnsköldsvik;Livskvalitet;Totalt;T6;66,026352643586179
2284 Örnsköldsvik;Livskvalitet;Totalt;T7;81,036136255700256
2284 Örnsköldsvik;Livskvalitet;Totalt;T8;41,958888756567973
2284 Örnsköldsvik;Livskvalitet;Totalt;T9;49,112567637169633
2303 Ragunda;Hållbarhet;Kvinnor;Ekonomi;17,786534912264916
2303 Ragunda;Hållbarhet;Kvinnor;Social;53,455117866759338
2303 Ragunda;Hållbarhet;Män;Ekonomi;32,026400414766350
2303 Ragunda;Hållbarhet;Män;Social;33,417544252184847
2303 Ragunda;Hållbarhet;Totalt;Ekonomi;25,476451707069824
2303 Ragunda;Hållbarhet;Totalt;Miljö;63,866266040409727
2303 Ragunda;Hållbarhet;Totalt;Social;56,121300262963970
2303 Ragunda;Livskvalitet;Kvinnor;T1;71,690767519466078
2303 Ragunda;Livskvalitet;Kvinnor;T10;30,784729481670517
2303 Ragunda;Livskvalitet;Kvinnor;T11;62,512783500918687
2303 Ragunda;Livskvalitet;Kvinnor;T12;45,000212649669187
2303 Ragunda;Livskvalitet;Kvinnor;T2;59,738432683912052
2303 Ragunda;Livskvalitet;Kvinnor;T3;35,051546391752581
2303 Ragunda;Livskvalitet;Kvinnor;T4;29,963459196102317
2303 Ragunda;Livskvalitet;Kvinnor;T5;14,061004007648718
2303 Ragunda;Livskvalitet;Kvinnor;T6;66,351745481664295
2303 Ragunda;Livskvalitet;Kvinnor;T7;55,455928485015761
2303 Ragunda;Livskvalitet;Kvinnor;T8;-12,351403300429940
2303 Ragunda;Livskvalitet;Kvinnor;T9;49,748419186855230
2303 Ragunda;Livskvalitet;Män;T1;61,679644048943274
2303 Ragunda;Livskvalitet;Män;T10;32,791683655300758
2303 Ragunda;Livskvalitet;Män;T11;45,705164568933590
2303 Ragunda;Livskvalitet;Män;T12;57,704351807612682
2303 Ragunda;Livskvalitet;Män;T2;84,119865422004054
2303 Ragunda;Livskvalitet;Män;T3;13,402061855670105
2303 Ragunda;Livskvalitet;Män;T4;29,110840438489650
2303 Ragunda;Livskvalitet;Män;T5;53,363333454214256
2303 Ragunda;Livskvalitet;Män;T6;66,681221599086030
2303 Ragunda;Livskvalitet;Män;T7;56,977940720870393
2303 Ragunda;Livskvalitet;Män;T8;103,245003555970086
2303 Ragunda;Livskvalitet;Män;T9;42,963397791383613
2303 Ragunda;Livskvalitet;Totalt;T1;55,324882647971172
2303 Ragunda;Livskvalitet;Totalt;T10;31,704756796677763
2303 Ragunda;Livskvalitet;Totalt;T11;45,763590459355413
2303 Ragunda;Livskvalitet;Totalt;T12;51,168188695362630
2303 Ragunda;Livskvalitet;Totalt;T2;61,930047409550468
2303 Ragunda;Livskvalitet;Totalt;T3;32,473879394637997
2303 Ragunda;Livskvalitet;Totalt;T4;23,533960135289774
2303 Ragunda;Livskvalitet;Totalt;T5;50,241178929101423
2303 Ragunda;Livskvalitet;Totalt;T6;48,159772742205249
2303 Ragunda;Livskvalitet;Totalt;T7;56,175659184476011
2303 Ragunda;Livskvalitet;Totalt;T8;52,100359603734717
2303 Ragunda;Livskvalitet;Totalt;T9;46,142983726445294
2305 Bräcke;Hållbarhet;Kvinnor;Ekonomi;15,900838883320471
2305 Bräcke;Hållbarhet;Kvinnor;Social;61,634330699575827
2305 Bräcke;Hållbarhet;Män;Ekonomi;32,700121993565702
2305 Bräcke;Hållbarhet;Män;Social;42,850535912809519
2305 Bräcke;Hållbarhet;Totalt;Ekonomi;24,902709342935740
2305 Bräcke;Hållbarhet;Totalt;Miljö;64,639418821375187
2305 Bräcke;Hållbarhet;Totalt;Social;55,873726814154274
2305 Bräcke;Livskvalitet;Kvinnor;T1;63,292547274749722
2305 Bräcke;Livskvalitet;Kvinnor;T10;51,691153144439447
2305 Bräcke;Livskvalitet;Kvinnor;T11;48,436735807094088
2305 Bräcke;Livskvalitet;Kvinnor;T12;32,823471818037049
2305 Bräcke;Livskvalitet;Kvinnor;T2;54,743235757879390
2305 Bräcke;Livskvalitet;Kvinnor;T3;17,525773195876294
2305 Bräcke;Livskvalitet;Kvinnor;T4;21,315468940316691
2305 Bräcke;Livskvalitet;Kvinnor;T5;25,572984827533201
2305 Bräcke;Livskvalitet;Kvinnor;T6;67,372764725784577
2305 Bräcke;Livskvalitet;Kvinnor;T7;53,616626687652925
2305 Bräcke;Livskvalitet;Kvinnor;T8;-4,565665244649616
2305 Bräcke;Livskvalitet;Kvinnor;T9;35,188451464883883
2305 Bräcke;Livskvalitet;Män;T1;50,055617352614021
2305 Bräcke;Livskvalitet;Män;T10;47,133284066661062
2305 Bräcke;Livskvalitet;Män;T11;53,756053825051481
2305 Bräcke;Livskvalitet;Män;T12;51,801975198714345
2305 Bräcke;Livskvalitet;Män;T2;88,748679102428952
2305 Bräcke;Livskvalitet;Män;T3;26,804123711340210
2305 Bräcke;Livskvalitet;Män;T4;19,975639464068209
2305 Bräcke;Livskvalitet;Män;T5;42,109309968317731
2305 Bräcke;Livskvalitet;Män;T6;66,041769808541119
2305 Bräcke;Livskvalitet;Män;T7;50,495332994417062
2305 Bräcke;Livskvalitet;Män;T8;75,222289866653909
2305 Bräcke;Livskvalitet;Män;T9;29,804790089327607
2305 Bräcke;Livskvalitet;Totalt;T1;46,876197570041562
2305 Bräcke;Livskvalitet;Totalt;T10;58,650111093490352
2305 Bräcke;Livskvalitet;Totalt;T11;43,401846131411247
2305 Bräcke;Livskvalitet;Totalt;T12;43,016521521956328
2305 Bräcke;Livskvalitet;Totalt;T2;76,537743442449539
2305 Bräcke;Livskvalitet;Totalt;T3;32,948587373871632
2305 Bräcke;Livskvalitet;Totalt;T4;28,590907194116213
2305 Bräcke;Livskvalitet;Totalt;T5;47,916825446587808
2305 Bräcke;Livskvalitet;Totalt;T6;61,713891136398054
2305 Bräcke;Livskvalitet;Totalt;T7;51,988800101438819
2305 Bräcke;Livskvalitet;Totalt;T8;39,299312512451458
2305 Bräcke;Livskvalitet;Totalt;T9;32,730110740723916
2309 Krokom;Hållbarhet;Kvinnor;Ekonomi;27,606191886911031
2309 Krokom;Hållbarhet;Kvinnor;Social;70,669138994728840
2309 Krokom;Hållbarhet;Män;Ekonomi;42,896316004984968
2309 Krokom;Hållbarhet;Män;Social;60,603510443258088
2309 Krokom;Hållbarhet;Totalt;Ekonomi;35,513779494346139
2309 Krokom;Hållbarhet;Totalt;Miljö;71,127967976124182
2309 Krokom;Hållbarhet;Totalt;Social;72,202941853151160
2309 Krokom;Livskvalitet;Kvinnor;T1;83,314794215795331
2309 Krokom;Livskvalitet;Kvinnor;T10;75,645681986612757
2309 Krokom;Livskvalitet;Kvinnor;T11;78,764018658375790
2309 Krokom;Livskvalitet;Kvinnor;T12;70,006429259146685
2309 Krokom;Livskvalitet;Kvinnor;T2;44,981484104589875
2309 Krokom;Livskvalitet;Kvinnor;T3;28,865979381443303
2309 Krokom;Livskvalitet;Kvinnor;T4;51,522533495736909
2309 Krokom;Livskvalitet;Kvinnor;T5;58,012122562157721
2309 Krokom;Livskvalitet;Kvinnor;T6;76,260627160541588
2309 Krokom;Livskvalitet;Kvinnor;T7;72,276394551117207
2309 Krokom;Livskvalitet;Kvinnor;T8;-32,111021949072274
2309 Krokom;Livskvalitet;Kvinnor;T9;52,986791174381594
2309 Krokom;Livskvalitet;Män;T1;71,690767519466078
2309 Krokom;Livskvalitet;Män;T10;59,315953499356709
2309 Krokom;Livskvalitet;Män;T11;52,577693558454591
2309 Krokom;Livskvalitet;Män;T12;65,502979810045048
2309 Krokom;Livskvalitet;Män;T2;90,927131162987365
2309 Krokom;Livskvalitet;Män;T3;39,175257731958766
2309 Krokom;Livskvalitet;Män;T4;48,355663824604150
2309 Krokom;Livskvalitet;Män;T5;75,447510872588310
2309 Krokom;Livskvalitet;Män;T6;77,004973257604959
2309 Krokom;Livskvalitet;Män;T7;66,488472192144940
2309 Krokom;Livskvalitet;Män;T8;82,229053444171271
2309 Krokom;Livskvalitet;Män;T9;52,209399460490836
2309 Krokom;Livskvalitet;Totalt;T1;70,100565126269657
2309 Krokom;Livskvalitet;Totalt;T10;67,488669540974939
2309 Krokom;Livskvalitet;Totalt;T11;55,709059732797527
2309 Krokom;Livskvalitet;Totalt;T12;67,908278315887017
2309 Krokom;Livskvalitet;Totalt;T2;66,950053601943353
2309 Krokom;Livskvalitet;Totalt;T3;41,547239616525651
2309 Krokom;Livskvalitet;Totalt;T4;44,328241073682499
2309 Krokom;Livskvalitet;Totalt;T5;83,290773494855557
2309 Krokom;Livskvalitet;Totalt;T6;82,384316674706241
2309 Krokom;Livskvalitet;Totalt;T7;69,513718932873743
2309 Krokom;Livskvalitet;Totalt;T8;27,019028613594610
2309 Krokom;Livskvalitet;Totalt;T9;52,552833604796731
2313 Strömsund;Hållbarhet;Kvinnor;Ekonomi;17,305590577534559
2313 Strömsund;Hållbarhet;Kvinnor;Social;51,846858949581794
2313 Strömsund;Hållbarhet;Män;Ekonomi;30,224331634012650
2313 Strömsund;Hållbarhet;Män;Social;50,424754673382616
2313 Strömsund;Hållbarhet;Totalt;Ekonomi;24,206230238379113
2313 Strömsund;Hållbarhet;Totalt;Miljö;68,398712600671743
2313 Strömsund;Hållbarhet;Totalt;Social;59,263919301521724
2313 Strömsund;Livskvalitet;Kvinnor;T1;65,016685205784199
2313 Strömsund;Livskvalitet;Kvinnor;T10;34,211428174108057
2313 Strömsund;Livskvalitet;Kvinnor;T11;59,713672912802956
2313 Strömsund;Livskvalitet;Kvinnor;T12;55,099040452301331
2313 Strömsund;Livskvalitet;Kvinnor;T2;51,747676146487557
2313 Strömsund;Livskvalitet;Kvinnor;T3;46,391752577319586
2313 Strömsund;Livskvalitet;Kvinnor;T4;26,552984165651651
2313 Strömsund;Livskvalitet;Kvinnor;T5;14,799417595129148
2313 Strömsund;Livskvalitet;Kvinnor;T6;66,079402049986996
2313 Strömsund;Livskvalitet;Kvinnor;T7;61,001725870577204
2313 Strömsund;Livskvalitet;Kvinnor;T8;27,691936128322116
2313 Strömsund;Livskvalitet;Kvinnor;T9;35,241661660973122
2313 Strömsund;Livskvalitet;Män;T1;55,005561735261395
2313 Strömsund;Livskvalitet;Män;T10;40,164890323129598
2313 Strömsund;Livskvalitet;Män;T11;39,081418651273864
2313 Strömsund;Livskvalitet;Män;T12;57,826421766639172
2313 Strömsund;Livskvalitet;Män;T2;74,442984092681428
2313 Strömsund;Livskvalitet;Män;T3;44,329896907216501
2313 Strömsund;Livskvalitet;Män;T4;22,411693057247259
2313 Strömsund;Livskvalitet;Män;T5;21,457096051164100
2313 Strömsund;Livskvalitet;Män;T6;62,972781315152986
2313 Strömsund;Livskvalitet;Män;T7;60,870102580130329
2313 Strömsund;Livskvalitet;Män;T8;95,131604282300614
2313 Strömsund;Livskvalitet;Män;T9;53,645867041690451
2313 Strömsund;Livskvalitet;Totalt;T1;61,388643861824647
2313 Strömsund;Livskvalitet;Totalt;T10;36,861345150826594
2313 Strömsund;Livskvalitet;Totalt;T11;46,673466021897731
2313 Strömsund;Livskvalitet;Totalt;T12;56,644148424039727
2313 Strömsund;Livskvalitet;Totalt;T2;62,789546945538831
2313 Strömsund;Livskvalitet;Totalt;T3;52,999061547277847
2313 Strömsund;Livskvalitet;Totalt;T4;40,136363466506083
2313 Strömsund;Livskvalitet;Totalt;T5;36,286126651135611
2313 Strömsund;Livskvalitet;Totalt;T6;56,387756897656999
2313 Strömsund;Livskvalitet;Totalt;T7;60,919566242902121
2313 Strömsund;Livskvalitet;Totalt;T8;63,070777716811236
2313 Strömsund;Livskvalitet;Totalt;T9;45,354107869661675
2321 Åre;Hållbarhet;Kvinnor;Ekonomi;33,885123500597174
2321 Åre;Hållbarhet;Kvinnor;Social;67,930377561132261
2321 Åre;Hållbarhet;Män;Ekonomi;48,285986342109545
2321 Åre;Hållbarhet;Män;Social;62,889528077460021
2321 Åre;Hållbarhet;Totalt;Ekonomi;41,457953734253351
2321 Åre;Hållbarhet;Totalt;Miljö;71,837865971200713
2321 Åre;Hållbarhet;Totalt;Social;64,914215542387993
2321 Åre;Livskvalitet;Kvinnor;T1;79,977753058954391
2321 Åre;Livskvalitet;Kvinnor;T10;80,284034092286419
2321 Åre;Livskvalitet;Kvinnor;T11;72,525696610949709
2321 Åre;Livskvalitet;Kvinnor;T12;59,495228503380687
2321 Åre;Livskvalitet;Kvinnor;T2;53,915201683840600
2321 Åre;Livskvalitet;Kvinnor;T3;22,680412371134022
2321 Åre;Livskvalitet;Kvinnor;T4;67,356881851400743
2321 Åre;Livskvalitet;Kvinnor;T5;51,315595860532383
2321 Åre;Livskvalitet;Kvinnor;T6;71,006035060726902
2321 Åre;Livskvalitet;Kvinnor;T7;57,616196856701407
2321 Åre;Livskvalitet;Kvinnor;T8;7,141211522901224
2321 Åre;Livskvalitet;Kvinnor;T9;58,144200735950562
2321 Åre;Livskvalitet;Män;T1;65,016685205784199
2321 Åre;Livskvalitet;Män;T10;62,120569278092560
2321 Åre;Livskvalitet;Män;T11;50,544409237596184
2321 Åre;Livskvalitet;Män;T12;67,535960416395227
2321 Åre;Livskvalitet;Män;T2;90,845756769325845
2321 Åre;Livskvalitet;Män;T3;12,371134020618561
2321 Åre;Livskvalitet;Män;T4;64,920828258221690
2321 Åre;Livskvalitet;Män;T5;39,358411622829600
2321 Åre;Livskvalitet;Män;T6;72,601434472004613
2321 Åre;Livskvalitet;Män;T7;52,516316225919255
2321 Åre;Livskvalitet;Män;T8;87,978372578851832
2321 Åre;Livskvalitet;Män;T9;64,145419240352084
2321 Åre;Livskvalitet;Totalt;T1;65,158014952421794
2321 Åre;Livskvalitet;Totalt;T10;71,337249349816631
2321 Åre;Livskvalitet;Totalt;T11;56,850561977235344
2321 Åre;Livskvalitet;Totalt;T12;63,903596403596424
2321 Åre;Livskvalitet;Totalt;T2;71,992487371125875
2321 Åre;Livskvalitet;Totalt;T3;41,707641130085428
2321 Åre;Livskvalitet;Totalt;T4;52,323495507766118
2321 Åre;Livskvalitet;Totalt;T5;60,674603035227477
2321 Åre;Livskvalitet;Totalt;T6;73,500726662812866
2321 Åre;Livskvalitet;Totalt;T7;54,947301625418831
2321 Åre;Livskvalitet;Totalt;T8;49,256473924555564
2321 Åre;Livskvalitet;Totalt;T9;62,002346947707942
2326 Berg;Hållbarhet;Kvinnor;Ekonomi;22,058087325364060
2326 Berg;Hållbarhet;Kvinnor;Social;64,402320191212667
2326 Berg;Hållbarhet;Män;Ekonomi;37,062315704727290
2326 Berg;Hållbarhet;Män;Social;58,666384195806273
2326 Berg;Hållbarhet;Totalt;Ekonomi;30,039483788708431
2326 Berg;Hållbarhet;Totalt;Miljö;67,522281114904274
2326 Berg;Hållbarhet;Totalt;Social;60,656252413489838
2326 Berg;Livskvalitet;Kvinnor;T1;73,303670745272512
2326 Berg;Livskvalitet;Kvinnor;T10;56,814607971593730
2326 Berg;Livskvalitet;Kvinnor;T11;76,155495167847249
2326 Berg;Livskvalitet;Kvinnor;T12;56,137083025669980
2326 Berg;Livskvalitet;Kvinnor;T2;58,167743232136601
2326 Berg;Livskvalitet;Kvinnor;T3;31,958762886597942
2326 Berg;Livskvalitet;Kvinnor;T4;33,130328867235086
2326 Berg;Livskvalitet;Kvinnor;T5;33,859895845618347
2326 Berg;Livskvalitet;Kvinnor;T6;70,041849485609760
2326 Berg;Livskvalitet;Kvinnor;T7;41,937421572752115
2326 Berg;Livskvalitet;Kvinnor;T8;-37,877592268797940
2326 Berg;Livskvalitet;Kvinnor;T9;59,455849144055335
2326 Berg;Livskvalitet;Män;T1;58,342602892102335
2326 Berg;Livskvalitet;Män;T10;40,554582552122298
2326 Berg;Livskvalitet;Män;T11;44,478445743183691
2326 Berg;Livskvalitet;Män;T12;57,901473526473531
2326 Berg;Livskvalitet;Män;T2;84,066793903673172
2326 Berg;Livskvalitet;Män;T3;16,494845360824744
2326 Berg;Livskvalitet;Män;T4;30,450669914738128
2326 Berg;Livskvalitet;Män;T5;39,994908425594495
